id,url_length,hostname_length,path_length,query_length,subdomain_depth,path_depth,has_double_slash_in_path,num_dots,num_hyphens,num_at_symbols,num_tildes,num_underscores,num_percents,num_ampersands,num_hashes,num_query_params,num_numeric_chars,uses_https,https_in_hostname,has_insecure_forms,has_submit_email,has_iframe,has_popup,abnormal_form_action,has_ip_address,domain_in_subdomain,domain_in_path,has_random_domain,brand_in_subdomain,brand_in_path,frequent_domain_mismatch,missing_title,external_favicon,external_link_ratio,external_resource_ratio,null_self_redirect_ratio,has_only_images_in_form,fake_link_statusbar,right_click_disabled,popup_window,ratio_ext_hyperlinks,ratio_ext_media,label
147,58,20,31,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.142857143,,0,0,0,0,1,0.142857143,1
148,53,22,24,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0.5,1,,0,0,0,0,0.5,1,1
149,33,12,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.785714286,,0,0,0,0,0,0.785714286,1
150,33,9,17,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
151,55,37,11,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
152,51,23,21,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,0,0,0,1,1,1
153,41,15,19,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,,0,0,0,0,1,1,1
154,35,17,11,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
155,36,10,19,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666666667,1,,0,0,0,0,0.666666667,1,1
156,65,20,38,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,,0,0,0,0,0,1,1
157,187,14,69,96,0,5,0,3,2,0,0,7,0,2,0,3,23,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.2,,0,0,0,0,0,0.2,1
158,69,26,36,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.166666667,,1,0,0,0,0,0.166666667,1
159,83,11,27,36,1,4,0,5,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.642857143,,0,0,0,0,0,0.642857143,1
160,49,9,33,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.223684211,0.882352941,,0,0,0,0,0.223684211,0.882352941,1
161,48,15,26,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,,0,0,0,0,0,0.071428571,1
162,56,37,11,0,1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
163,42,13,22,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
164,74,63,4,0,4,2,0,5,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
165,86,49,4,25,4,2,0,5,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
166,111,62,4,37,7,2,0,8,2,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
167,123,65,4,46,7,2,0,8,1,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
168,95,53,4,30,4,2,0,5,1,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
169,55,31,17,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
170,52,33,12,0,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
171,37,14,16,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
172,84,25,52,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
173,53,18,28,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
174,92,14,19,51,0,2,0,2,1,0,0,5,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
175,28,18,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.176470588,,0,0,0,0,0,0.176470588,1
176,39,9,23,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,,0,0,0,0,0,0.333333333,1
177,48,10,31,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
178,37,21,9,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.857142857,1,,0,0,0,0,0.857142857,1,1
179,39,18,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
180,35,15,13,0,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.888888889,0.933333333,,0,0,0,0,0.888888889,0.933333333,1
181,37,16,14,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
182,45,15,23,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.071428571,,0,0,0,0,0,0.071428571,1
183,47,17,23,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.714285714,,0,0,0,0,1,0.714285714,1
184,60,21,32,0,1,4,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.285714286,,0,0,0,0,0,0.285714286,1
185,35,15,13,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
186,97,13,45,31,0,4,0,4,2,0,0,0,0,0,0,0,18,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.035714286,,0,0,0,0,0,0.035714286,1
187,98,13,45,32,0,4,0,4,2,0,0,0,0,0,0,0,19,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.035714286,,0,0,0,0,0,0.035714286,1
188,44,17,20,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2,,0,0,0,0,0,0.2,1
189,61,24,30,0,0,4,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,1
190,52,24,21,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.785714286,,0,0,0,0,0,0.785714286,1
191,50,28,15,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
192,100,13,45,34,0,4,0,4,2,0,0,0,0,0,0,0,21,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.035714286,,0,0,0,0,0,0.035714286,1
193,99,13,45,33,0,4,0,4,2,0,0,0,0,0,0,0,20,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.035714286,,0,0,0,0,0,0.035714286,1
194,36,18,11,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.913043478,1,,0,0,0,0,0.913043478,1,1
195,60,14,39,0,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0.095238095,,0,0,0,0,1,0.095238095,1
196,73,23,43,0,1,6,0,4,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0.857142857,1,,0,0,0,0,0.857142857,1,1
197,64,21,36,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
198,38,10,21,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
199,72,26,39,0,0,3,0,1,0,0,0,0,0,0,0,0,21,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.785714286,,0,0,0,0,0,0.785714286,1
200,104,19,78,0,0,1,0,4,11,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0.926829268,1,,0,0,0,0,0.926829268,1,1
201,60,24,29,0,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
202,83,18,58,0,1,7,0,4,0,0,0,0,2,0,0,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
203,42,20,15,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
204,50,21,22,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
205,59,33,19,0,1,2,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.636363636,,0,0,0,0,1,0.636363636,1
206,35,16,12,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
207,45,20,18,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
208,38,16,15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
209,54,27,20,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
210,47,20,20,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0625,,0,0,0,0,0,0.0625,1
211,38,21,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.105263158,,0,0,0,0,1,0.105263158,1
212,71,30,34,0,1,3,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
213,38,15,16,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,,0,0,0,0,0,0.071428571,1
214,61,33,21,0,1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
215,33,15,11,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,,0,0,0,0,0,0.071428571,1
216,36,15,14,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,,0,0,0,0,0,0.071428571,1
217,62,17,38,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
218,33,22,4,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.285714286,,0,0,0,0,1,0.285714286,1
219,69,10,52,0,0,7,0,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,1
220,50,23,20,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
221,126,15,35,68,1,4,0,3,0,0,0,0,0,0,0,1,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
222,63,27,29,0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
223,68,17,44,0,1,6,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
224,34,17,10,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
225,30,13,10,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
226,53,7,39,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.942857143,0.933333333,,0,0,0,0,0.942857143,0.933333333,1
227,72,37,18,9,3,2,0,5,4,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.058823529,,0,0,0,0,0,0.058823529,1
228,57,16,34,0,0,4,0,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
229,97,19,19,51,0,2,0,2,1,0,0,5,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
230,45,19,19,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
231,57,25,25,0,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,,0,0,0,0,0,0.066666667,1
232,61,20,34,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.076923077,,0,0,0,0,1,0.076923077,1
233,54,17,30,0,0,2,0,2,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
234,40,28,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.933333333,1,,0,0,0,0,0.933333333,1,1
235,127,14,19,86,0,2,0,2,1,0,0,7,0,2,0,1,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
236,132,19,19,86,0,2,0,2,1,0,0,7,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
237,66,16,43,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9375,,0,1,0,0,1,0.9375,1
238,40,14,19,0,0,2,0,2,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
239,53,32,14,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
240,41,13,21,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
241,144,19,22,95,0,2,0,2,1,0,0,7,0,2,0,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
242,100,19,22,51,0,2,0,2,1,0,0,5,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
243,136,19,22,87,0,2,0,2,1,0,0,7,0,2,0,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
244,53,18,28,0,1,2,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0.471698113,0.976744186,,0,0,0,0,0.471698113,0.976744186,1
245,57,33,17,0,2,2,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.972222222,0.035294118,,0,0,0,0,0.972222222,0.035294118,1
246,46,9,30,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0.471698113,0.976744186,,0,0,0,0,0.471698113,0.976744186,1
247,133,19,19,87,0,2,0,2,1,0,0,7,0,2,0,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
248,73,13,53,0,0,4,0,2,1,0,0,0,0,0,0,0,19,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,,0,0,0,0,1,1,1
249,29,17,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
250,28,17,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
251,62,19,36,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.933333333,1,,0,0,0,0,0.933333333,1,1
252,128,14,19,87,0,2,0,2,1,0,0,7,0,2,0,2,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
253,51,15,29,0,0,3,0,2,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
254,146,20,54,64,0,3,0,2,1,0,0,1,0,0,0,0,25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.024752475,0.026666667,,0,0,0,0,0.024752475,0.026666667,1
255,80,33,40,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,1
256,29,16,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
257,62,22,33,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,,0,0,0,0,0,0.222222222,1
258,49,13,29,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,,0,0,0,0,1,1,1
259,60,25,28,0,1,2,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0.471698113,0.976744186,,0,0,0,0,0.471698113,0.976744186,1
260,58,13,38,0,0,5,0,2,1,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,,0,0,0,0,1,1,1
261,30,22,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.090909091,,0,0,0,0,0,0.090909091,1
262,60,16,37,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.785714286,0.090909091,,0,0,0,0,0.785714286,0.090909091,1
263,39,17,15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
264,57,16,34,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
265,39,17,15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
266,38,17,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
267,54,16,31,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
268,48,19,22,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
269,72,19,46,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.933333333,1,,0,0,0,0,0.933333333,1,1
270,76,17,52,0,1,6,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
271,71,35,29,0,2,4,0,4,5,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.642857143,,0,0,0,0,0,0.642857143,1
272,34,11,16,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
273,76,25,44,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
274,211,15,33,155,0,3,0,3,0,0,0,8,0,9,0,9,48,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.090909091,0.739130435,,0,1,0,0,0.090909091,0.739130435,1
275,26,12,7,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.125,,0,0,0,0,0,0.125,1
276,63,31,25,0,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
277,76,41,27,0,1,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
278,60,20,33,0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.974358974,0,,0,0,0,0,0.974358974,0,1
279,32,21,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.785714286,,0,0,0,0,0,0.785714286,1
280,101,13,47,33,0,4,0,4,2,0,0,0,0,0,0,0,20,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.035714286,,0,0,0,0,0,0.035714286,1
281,39,21,11,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074074074,,0,0,0,0,0,0.074074074,1
282,62,18,37,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
283,58,20,31,0,1,6,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
284,64,13,44,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,,0,0,0,0,0.5,1,1
285,51,12,32,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,,0,0,0,0,0,1,1
286,37,14,16,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
287,73,17,49,0,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.083333333,,0,0,0,0,0,0.083333333,1
288,64,33,24,0,1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,,0,0,0,0,1,0.5,1
289,69,21,41,0,1,4,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.285714286,,0,0,0,0,0,0.285714286,1
290,46,23,16,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
291,91,23,25,35,1,3,0,3,0,0,0,0,0,0,0,1,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
292,61,11,38,4,0,4,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0.923076923,1,,0,0,0,0,0.923076923,1,1
293,60,7,46,0,0,3,0,1,0,0,0,1,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
294,60,7,46,0,0,3,0,1,0,0,0,1,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
295,59,12,40,0,0,4,0,1,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.125,,0,0,0,0,0,0.125,1
