url_length,hostname_length,subdomain_depth,has_double_slash_in_path,num_dots,num_hyphens,num_at_symbols,num_tildes,num_underscores,num_percents,num_ampersands,num_query_params,num_slashes,https_in_hostname,http_in_path,has_insecure_forms,has_submit_email,has_iframe,has_popup,abnormal_form_action,has_ip_address,domain_in_subdomain,domain_in_path,has_random_domain,has_prefix_suffix,brand_in_subdomain,brand_in_path,domain_in_brand,frequent_domain_mismatch,missing_title,external_favicon,external_link_ratio,external_resource_ratio,null_self_redirect_ratio,fake_link_statusbar,right_click_disabled,popup_window,ratio_ext_hyperlinks,ratio_ext_media,char_repeat_ratio,dns_record_exists,domain_registration_length,domain_age,web_traffic_rank,page_rank,label
33,14,3,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.055172414,7.142857143,0,0,0,0,0.055172414,7.142857143,3,0,0,5111,5692030,1,1
88,20,2,0,2,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.027027027,0,0,0,0,0,0.027027027,0,3,0,2202,8024,88431,5,0
122,18,2,0,2,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.074534161,0,0,0,0,0,0.074534161,0,3,0,946,5993,5488,7,0
53,20,3,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.113207547,0,0,0,0,0,0.113207547,0,3,0,237,2684,188662,4,0
46,37,3,0,6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,725,23941,1,1
36,29,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.928571429,0,0,0,0,0,0.928571429,0,0,0,374,7295,0,5,1
31,23,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.578125,0,0,0,0,0,0.578125,0,4,0,264,3754,3847776,4,0
48,16,2,0,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.409090909,75,0,0,0,0,0.409090909,75,3,0,827,5381,299694,5,0
101,6,2,0,2,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.552631579,0,0,0,0,0,0.552631579,0,0,0,275,3743,0,2,1
41,19,3,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,62,5416,435027,3,0
43,35,3,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1901,0,0,1
15,8,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3937,0,2,0
42,10,3,0,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.135135135,0,0,0,0,0,0.135135135,0,3,0,1001,6668,1677903,4,0
51,15,1,0,1,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.643312102,100,0,0,0,0,0.643312102,100,1,0,3621,4413,225825,5,0
48,27,3,0,3,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,361,3983,0,0,1
49,19,1,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100478469,0,0,0,0,0,0.100478469,0,1,0,304,7732,81846,5,0
25,13,1,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.045454545,0,0,0,275,2647,0,1,1
49,15,2,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.285276074,65.42056075,0,0,0,0,0.285276074,65.42056075,3,0,59,9285,121,7,0
48,25,3,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09929078,0,0,0,0,0,0.09929078,0,2,0,353,8047,1577,5,0
108,25,3,0,4,1,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,4,0,200,531,0,0,1
39,20,2,1,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1028,0,0,1
80,20,3,0,4,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116438356,36.36363636,0,0,0,0,0.116438356,36.36363636,4,0,145,5334,1137149,4,0
36,17,2,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783333333,0,0,0,0,0,0.783333333,0,3,0,69,7602,2368410,4,0
28,19,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.387019231,96,0,0,0,0,0.387019231,96,4,0,161,6460,1119897,4,0
33,14,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0,0,0,0,0,0.875,0,2,0,2430,1953,4365,3,1
23,14,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,4.166666667,0,0,0,0,0.357142857,4.166666667,3,0,1156,-1,7600,4,0
77,18,2,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36677116,2.586206897,0,0,0,0,0.36677116,2.586206897,3,0,984,5224,137,8,0
342,19,3,0,5,6,1,0,0,8,5,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.516129032,0,0,0,0,0,0.516129032,0,17,0,0,-1,1554194,2,1
38,29,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177,189,0,2,1
73,22,2,0,2,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.304054054,33.33333333,0,0,0,0,0.304054054,33.33333333,3,0,7,6203,38365,5,0
33,15,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.509433962,0,0,0,0,0,0.509433962,0,3,0,204,5639,2,10,0
67,17,3,0,3,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,42,1785,7811868,2,1
39,18,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222,0,0,0,0,0,0.347222222,0,0,0,873,6431,15489,5,0
24,15,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.040247678,5.263157895,0,0,0,0,0.040247678,5.263157895,3,0,302,2254,219358,4,0
26,17,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.132075472,33.33333333,0,0,0,0,0.132075472,33.33333333,4,0,0,-1,543542,3,0
39,7,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,245,9253,21542,6,0
62,22,3,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,18,5825,0,0,1
41,13,2,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1707317069999999,37.5,0,0,0,0,0.1707317069999999,37.5,1,0,292,1899,507771,1,1
40,31,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.928571429,0,0,0,0,0,0.928571429,0,0,0,374,7295,0,5,1
51,26,3,0,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0,0,0,0,0,0.125,0,3,0,262,4120,632334,3,0
59,12,2,0,2,3,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117293233,53.63636364,0,0,0,0,0.117293233,53.63636364,3,0,366,3650,7053,5,0
50,20,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.103896104,0,0,0,0,0,0.103896104,0,3,0,3483,8044,2580,6,0
52,25,2,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.067961165,0,0,0,0,0,0.067961165,0,3,1,0,6831,0,0,1
43,15,2,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.761904762,100,0,0,0,0,0.761904762,100,0,0,114,3904,0,0,1
94,42,3,0,3,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.8771929820000001,83.33333333,0,0,0,0,0.8771929820000001,83.33333333,6,0,278,4183,0,3,1
60,15,3,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.012987013,0,0,0,0,0,0.012987013,0,4,0,519,2403,62284,3,0
18,11,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619,0,0,0,0,0,0.19047619,0,0,0,0,-1,1111694,2,0
204,27,2,0,2,1,0,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4166666670000001,0,0,0,0,0,0.4166666670000001,0,2,0,3353,7968,892,7,1
94,24,3,0,7,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,100,0,0,0,0,1,100,2,0,2975,8346,1,10,1
41,33,3,0,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.05,0,0,0,0,0,0.05,0,1,0,170,-1,0,0,1
19,11,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,1154,0,0,1
35,22,2,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,3608,0,0,1
63,26,3,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.826086957,100,0,0,0,0,0.826086957,100,1,0,51,2870,0,2,1
53,21,2,0,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,237,5972,0,0,1
75,44,3,0,4,3,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.80952381,80,0,0,0,0,0.80952381,80,2,0,228,5616,0,5,1
35,27,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6381,0,3,1
210,14,3,0,4,1,0,0,0,6,10,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,2974,8348,1,10,1
44,13,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128440367,20,0,0,0,0,0.128440367,20,1,0,1384,4825,128305,5,0
150,40,3,0,5,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,343,4405,0,0,1
39,22,3,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,161,570,0,2,1
64,15,2,0,2,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.757575758,100,0,0,0,0,0.757575758,100,3,0,0,3381,6240092,2,1
106,20,3,0,4,4,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,433,4681,4701900,3,1
34,20,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0.019230769,0,0,0,0,-1,5496959,0,1
65,16,2,0,2,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.096107056,0,0,0,0,0,0.096107056,0,1,0,901,7133,12,7,0
60,14,3,0,3,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.757575758,100,0,0,0,0,0.757575758,100,3,0,266,2290,10725245,2,1
25,14,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0,0,0,200,896,0,0,1
39,21,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.373626374,0,0,0,0,0,0.373626374,0,5,0,1865,6901,11507,5,0
38,15,3,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.029850746,1.351351351,0,0,0,0,0.029850746,1.351351351,3,0,118,3899,207904,4,0
129,8,2,0,2,1,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,50,0,0,0,0,0.090909091,50,0,0,213,-2,9675493,0,1
52,15,2,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.192857143,4.166666667,0,0,0,0,0.192857143,4.166666667,3,0,342,9224,18386,5,0
30,14,3,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,-1,0,0,1
33,24,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.380952381,100,0,0,0,0,0.380952381,100,4,0,586,7449,0,8,0
118,27,3,0,3,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.625,0,0,0,0,0,0.625,0,12,0,2184,7287,0,4,0
27,20,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.086206897,0,0,0,0,0,0.086206897,0,0,0,0,2625,8571696,2,0
78,16,3,0,3,0,0,0,3,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,495,11192,1465,6,0
35,27,2,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,83,2839,0,2,1
32,18,1,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.028571429,0,0,0,0,0,0.028571429,0,0,0,0,-1,5497323,0,1
64,39,3,0,5,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.818181818,83.33333333,0,0,0,0,0.818181818,83.33333333,2,0,228,5615,0,5,1
38,29,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,189,0,2,1
24,15,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.164179104,7.692307692000001,0,0,0,0,0.164179104,7.692307692000001,4,0,1213,4996,179875,4,0
68,15,3,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.244897959,100,0,0,0,0,0.244897959,100,5,0,127,3526,24047,5,0
126,50,3,0,4,1,0,0,2,0,2,1,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,3993,5707171,0,1
41,16,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.056047198,0,0,0,0,0,0.056047198,0,0,0,905,7130,12,7,0
48,16,2,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.088372093,0,0,0,0,0,0.088372093,0,1,0,901,7134,13,7,0
29,21,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0.666666667,0,4,0,114,3904,0,2,0
24,15,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.138888889,0,0,0,0,0,0.138888889,0,3,0,2864,2980,1168093,2,0
50,17,3,0,3,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.00309119,0,0,0,0,1,0.00309119,0,4,0,1703,7427,193,7,0
126,50,3,0,4,1,0,0,2,0,2,1,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,3992,5697976,0,1
39,11,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.056497175,0,0,0,0,0,0.056497175,0,4,0,263,8627,5781,6,0
102,15,1,0,1,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.102272727,0,0,0,0,0,0.102272727,0,8,0,145,2047,0,0,1
31,23,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.391304348,0,0,0,0,0,0.391304348,0,3,0,496,2425,0,2,0
86,22,3,0,3,1,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,18,5826,0,0,1
78,16,2,0,2,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.455598456,100,0,0,0,0,0.455598456,100,5,0,507,6068,4211,4,0
29,20,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.833333333,16.66666667,0,0,0,0,0.833333333,16.66666667,3,0,0,3477,7290834,2,0
33,12,2,0,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.252158895,98.7012987,0,0,0,0,0.252158895,98.7012987,4,0,1261,8965,70,8,0
27,12,1,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100,0,0,0,0,1,100,1,0,723,7,0,0,1
24,15,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.166666667,0,3,0,0,-1,373207,2,0
39,20,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1548672569999999,19.64285714,0,0,0,0,0.1548672569999999,19.64285714,3,0,479,6096,83476,4,0
28,21,2,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2421875,100,0,0,0,0,0.2421875,100,0,0,1767,5903,0,4,0
102,24,3,0,3,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022321429,0,0,0,0,0,0.022321429,0,3,0,217,5627,0,5,1
43,18,2,0,2,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005763689,100,0,0,0,0,0.005763689,100,3,0,229,4153,124314,4,0
27,19,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.636363636,60,0,0,0,0,0.636363636,60,3,0,349,4764,199026,4,0
101,17,2,0,2,9,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,20,0,0,0,0,0.5625,20,1,0,117,9744,962,7,0
60,28,3,0,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.325581395,100,0,0,0,0,0.325581395,100,5,0,124,3163,1323034,4,0
38,13,3,0,3,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048672566,1.923076923,0,0,0,0,0.048672566,1.923076923,4,0,0,-1,98458,4,0
19,10,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,834,2088,0,0,1
137,15,3,0,3,0,0,0,1,34,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.121621622,44.44444444,0,0,0,0,0.121621622,44.44444444,4,0,220,4162,376041,5,0
263,179,3,0,14,1,0,0,2,2,1,1,5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,299,-1,0,0,1
22,6,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.454545455,50,0,0,0,0,0.454545455,50,0,0,0,-1,3536,9,1
89,21,3,0,3,0,0,0,1,0,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,918,0,0,1
28,19,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.706896552,0,0,0,0,0,0.706896552,0,3,0,683,5890,2487034,3,0
49,26,3,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.100719424,0,0,0,0,0,0.100719424,0,3,0,353,8046,1577,5,0
45,36,3,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.818181818,83.33333333,0,0,0,0,0.818181818,83.33333333,3,0,228,5616,0,5,1
30,22,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8274111679999999,96.15384615,0,0,0,0,0.8274111679999999,96.15384615,0,0,36,5442,0,2,1
54,10,2,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,3188,9820235,2,1
29,22,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0.5,0,3,0,0,-1,0,2,0
86,16,3,0,3,1,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.166666667,100,0,0,0,0,0.166666667,100,0,0,406,3977,0,2,1
26,18,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,364,1,0,0,1
83,20,2,0,2,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.175438596,8.163265306,0,0,0,0,0.175438596,8.163265306,3,0,199,4549,146,7,0
49,28,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,363,1,9657236,0,1
33,12,2,0,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.257657658,98.64864865,0,0,0,0,0.257657658,98.64864865,3,0,1257,8969,70,8,0
40,18,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243478261,100,0,0,0,0,0.243478261,100,3,0,293,9205,692,6,0
56,18,2,0,2,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.056818182,50,0,0,0,0,0.056818182,50,3,0,1994,8697,25617,5,0
27,18,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.216049383,25,0,0,0,0,0.216049383,25,3,0,145,3873,2192611,2,0
70,33,3,0,3,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1578947369999999,16.66666667,0,0,0,0,0.1578947369999999,16.66666667,3,0,293,4821,151781,3,0
128,120,3,0,10,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,300,65,0,0,1
25,6,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,1
33,16,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.578231293,100,0,0,0,0,0.578231293,100,4,0,2807,8517,8,10,0
52,16,2,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.440677966,88.88888889,0,0,0,0,0.440677966,88.88888889,3,0,900,3118,258,7,0
31,22,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.392156863,1.5625,0,0,0,0,0.392156863,1.5625,3,0,351,7318,19471,5,0
41,32,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,374,7295,0,5,1
33,24,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148,0,0,0,0,0,0.148148148,0,4,0,187,6022,4222108,2,0
32,23,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,363,1,0,0,1
66,30,3,0,3,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.294117647,0,0,0,0,0,0.294117647,0,3,0,307,3346,0,1,0
