id,url_length,hostname_length,path_length,query_length,subdomain_depth,path_depth,num_dots,num_hyphens,num_at_symbols,num_percents,num_numeric_chars,uses_https,has_insecure_forms,has_iframe,abnormal_form_action,has_ip_address,external_favicon,external_link_ratio,ratio_ext_hyperlinks,url_entropy,label
271,96,7,13,42,2,1,4,1,0,0,26,0,0,0,0,0,1,1,1,4.836134,1
272,24,10,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.136842,0
273,27,12,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.856196,0
274,19,10,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,3.536887,1
275,46,10,25,0,1,4,2,0,0,0,5,1,0,1,0,0,0,0.73,0.73,4.11767,0
276,71,8,44,0,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,4.107357,0
277,41,10,16,0,1,2,2,0,0,0,5,1,0,0,0,0,1,0.172185,0.172185,4.208298,0
278,84,13,59,0,1,3,2,6,0,0,0,1,1,0,1,0,1,0.208333,0.208333,4.116288,0
279,89,15,66,0,0,3,1,6,0,0,7,1,0,1,0,0,1,0.124324,0.124324,4.507136,0
280,68,16,41,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0.00118,0.00118,4.444101,0
281,90,14,64,0,1,3,2,5,0,0,0,1,0,1,0,0,0,0,0,4.226801,0
282,20,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.684184,1
283,56,11,34,0,1,2,3,4,0,0,0,0,1,0,1,0,1,0.024793,0.024793,4.332295,0
284,92,22,63,0,0,5,2,1,0,0,14,0,0,0,0,0,0,0,0,4.581877,1
285,27,7,8,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0.377551,0.377551,3.884155,0
286,26,13,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0.118012,0.118012,3.844107,0
287,100,15,69,0,1,3,2,4,0,0,6,1,0,0,0,0,1,0.192308,0.192308,4.500917,0
288,31,8,12,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.164609,0.164609,4.066784,0
289,48,14,27,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,3.860569,1
290,36,19,5,0,1,1,2,0,0,0,0,1,1,1,1,0,1,0.16,0.16,3.940351,0
291,44,12,13,0,1,2,2,0,0,0,5,1,0,0,0,0,1,0.118644,0.118644,4.261044,0
292,45,9,29,0,0,3,1,1,0,0,2,0,0,1,0,0,1,1,1,4.133644,1
293,127,12,107,0,0,4,1,0,0,0,25,1,0,0,0,0,0,0,0,5.345908,1
294,118,23,62,25,0,8,2,1,0,0,11,0,0,0,0,0,0,0,0,4.980509,1
295,72,31,33,0,0,1,1,3,0,0,0,1,1,0,1,0,1,0.015152,0.015152,4.27543,0
296,63,14,37,0,1,2,3,4,0,0,0,1,0,0,0,0,1,0.103448,0.103448,4.302267,0
297,57,19,27,0,1,2,3,1,0,0,0,0,0,1,0,0,1,0.207547,0.207547,4.262996,0
298,56,9,35,0,1,5,3,0,0,0,1,1,1,0,1,0,0,0.039216,0.039216,4.315823,0
299,77,11,2,0,3,1,4,2,0,0,14,1,0,0,0,0,0,0,0,4.769381,1
300,51,14,25,0,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,4.012715,0
301,47,15,20,0,1,3,2,0,0,0,8,1,0,1,0,0,1,0.115385,0.115385,4.397897,0
302,58,23,23,0,1,1,3,4,0,0,0,1,1,0,1,0,0,0.033898,0.033898,4.269378,0
303,19,11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,3.431624,1
304,42,10,14,9,0,2,2,0,0,0,6,1,0,1,0,0,0,0.166667,0.166667,4.338397,0
305,90,13,65,0,1,5,3,5,0,0,2,1,0,1,0,0,0,0.282051,0.282051,4.317157,0
306,70,11,8,43,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,4.4973,1
307,41,11,8,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0.2,0.2,3.918681,1
308,78,15,51,0,1,3,5,0,0,0,3,0,0,0,0,0,1,0,0,4.96497,1
309,38,17,9,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0.044693,0.044693,4.083068,0
310,53,15,11,0,1,1,11,1,0,0,0,1,0,0,0,0,1,0,0,4.094278,1
311,43,20,11,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0.075,0.075,4.260242,0
312,150,28,110,0,1,1,2,13,0,0,0,1,0,0,0,0,0,0,0,4.332472,0
313,68,18,43,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0.272727,0.272727,4.030632,1
314,62,23,27,0,1,1,3,4,0,0,0,1,1,0,1,0,0,0.034091,0.034091,4.106172,0
315,62,6,23,0,1,2,3,1,0,0,2,0,0,1,0,0,0,0,0,4.424067,1
316,52,18,22,0,1,1,2,3,0,0,3,1,1,1,1,0,1,0.047619,0.047619,4.36421,0
317,51,26,18,0,0,1,1,3,0,0,0,0,1,1,1,0,1,0.196517,0.196517,4.265083,0
318,113,15,90,0,0,3,1,13,0,0,6,1,0,0,0,0,1,0.604938,0.604938,4.402742,0
319,170,13,24,112,1,2,3,3,0,2,32,1,0,0,0,0,0,0,0,5.32106,0
320,28,15,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0.312977,0.312977,3.896292,0
321,30,11,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.083333,0.083333,3.447743,0
322,23,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.045455,0.045455,3.882045,1
323,146,10,40,88,0,4,2,0,0,2,39,0,0,0,0,0,0,0.25,0.25,4.773591,1
324,107,10,86,0,1,5,8,0,0,0,15,0,0,1,0,0,1,0.857143,0.857143,4.660698,1
325,29,17,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.693345,1
326,115,11,8,83,1,1,2,4,0,0,23,1,0,0,0,0,0,0.4,0.4,5.376369,0
327,105,9,9,71,1,2,2,3,0,6,8,1,1,0,1,0,1,0.688889,0.688889,4.869048,0
328,91,12,67,0,1,3,2,8,0,0,0,1,1,0,1,0,0,0.022727,0.022727,4.329323,0
329,94,14,13,42,1,1,3,1,0,0,20,1,0,0,0,0,1,1,1,4.663848,1
330,25,16,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.103448,0.103448,3.51327,0
331,32,12,12,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,4.113609,1
332,61,14,35,0,1,2,3,3,0,0,0,1,0,1,0,0,1,0.024,0.024,3.964795,0
333,423,13,53,340,1,1,6,11,0,32,104,0,0,0,0,0,0,0,0,5.497662,1
334,66,11,43,0,1,3,3,3,0,0,0,1,0,1,0,0,0,0.050633,0.050633,4.193953,0
335,54,12,35,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4.106856,0
336,80,19,53,0,0,2,1,8,0,0,4,1,0,0,0,0,1,0.009677,0.009677,4.440434,1
337,153,14,127,0,1,5,4,5,0,0,31,1,1,1,1,0,1,0.104167,0.104167,4.985075,0
338,95,14,69,0,1,3,2,8,0,0,6,1,1,0,1,0,1,0.205357,0.205357,4.405235,0
339,79,11,61,0,0,7,3,0,0,0,0,0,0,0,0,0,1,0,0,4.328107,1
340,60,20,32,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0.955224,0.955224,4.175385,1
341,63,7,49,0,0,3,2,0,0,0,19,0,0,0,0,0,0,0,0,4.462072,1
342,44,18,14,0,1,2,2,0,0,0,0,1,1,1,1,0,0,0.325581,0.325581,3.934577,0
343,87,12,67,0,0,3,1,9,0,0,1,1,0,0,0,0,0,0.020833,0.020833,4.246546,1
344,45,16,21,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,4.172207,0
345,50,13,19,5,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,4.23327,0
346,35,22,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,4.04716,1
347,80,27,45,0,0,5,2,0,3,0,0,1,0,0,0,0,0,0,0,4.410555,1
348,40,13,16,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.165746,0.165746,4.243943,0
349,211,23,81,95,1,6,5,1,0,0,57,0,0,0,0,0,1,0.1,0.1,5.039136,1
350,62,12,35,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0.315789,0.315789,4.099459,0
351,55,33,10,0,1,1,3,2,0,0,6,1,0,0,0,0,0,1,1,4.392203,1
352,140,13,114,0,1,3,2,14,0,0,3,1,0,1,0,0,0,0.844828,0.844828,4.19829,0
353,28,9,8,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0.868421,0.868421,3.824863,0
354,70,10,22,24,1,3,6,0,1,0,0,1,0,0,0,0,1,0.925926,0.925926,4.388032,1
355,46,14,20,0,1,2,2,1,0,0,0,1,0,1,0,0,1,0.036474,0.036474,4.189125,0
356,31,10,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0.055556,0.055556,4.220168,1
357,45,22,16,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,4.372641,1
358,51,13,10,15,1,1,3,0,0,0,0,1,1,0,1,0,0,0.16129,0.16129,4.549205,1
359,22,13,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,3.754442,0
360,87,26,49,0,1,6,2,0,0,0,0,1,0,0,0,0,0,0,0,4.295999,1
361,33,19,6,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.184211,0.184211,4.101382,0
362,36,13,1,0,3,0,4,0,0,0,0,1,0,1,0,0,1,0.339623,0.339623,4.19716,1
363,39,14,8,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0.263039,0.263039,3.867858,0
364,93,8,73,0,1,3,2,6,0,0,0,1,1,1,1,0,0,0.071429,0.071429,4.237972,0
365,60,11,41,0,0,3,1,3,0,0,0,1,0,1,0,0,0,0.254237,0.254237,4.031832,0
366,38,20,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3.97084,0
367,61,11,38,0,0,2,1,2,0,0,3,1,1,1,1,0,1,0.115385,0.115385,4.228041,0
368,53,24,17,0,1,2,2,0,0,0,0,1,0,0,0,0,1,0.244444,0.244444,4.187378,0
369,44,9,15,0,1,2,2,0,0,0,7,1,1,0,1,0,1,0.191489,0.191489,4.343081,0
370,52,17,27,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0.254266,0.254266,4.26576,0
371,59,13,30,0,1,4,2,0,0,0,1,1,0,0,0,0,0,0,0,4.232503,0
372,153,11,12,94,3,1,5,2,0,1,22,0,0,0,0,0,0,0,0,5.600923,1
373,33,15,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3.899714,0
374,32,19,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0.12,0.12,4.093139,0
375,48,13,27,0,0,2,1,0,0,0,10,1,0,0,0,0,0,0,0,4.819236,1
376,67,19,27,0,1,1,2,2,0,0,16,1,0,0,0,0,0,0,0,4.53431,1
377,47,14,21,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0.047619,0.047619,4.335776,0
378,44,10,7,0,1,1,2,2,0,0,5,1,0,0,0,0,0,0,0,4.325925,1
379,61,8,41,0,1,6,2,1,0,0,2,1,1,0,1,0,0,0.222222,0.222222,4.25263,0
380,68,9,37,0,1,1,3,4,0,0,5,1,0,1,0,0,1,0.591549,0.591549,4.43751,0
381,38,20,10,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.040462,0.040462,4.260828,0
382,53,12,29,0,1,1,2,3,0,0,7,1,0,1,0,0,0,0.133333,0.133333,4.273325,0
383,55,10,5,0,3,1,4,4,0,0,10,1,0,0,0,0,1,0.076923,0.076923,4.424465,1
384,35,18,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.990017,1
385,99,17,70,0,1,3,3,11,0,0,2,1,0,0,0,0,0,0.03125,0.03125,4.376451,0
386,31,14,10,0,0,2,3,0,0,0,11,0,0,0,0,1,0,0,0,3.756796,1
387,36,10,1,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.048688,1
388,31,9,14,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0.190476,0.190476,3.769388,0
389,84,19,53,0,1,2,2,4,0,0,0,1,0,0,0,0,0,0,0,4.248804,0
390,56,23,21,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4.202457,1
391,66,24,30,0,1,1,2,3,0,0,0,1,1,0,1,0,0,0,0,4.291506,0
392,78,13,53,0,1,4,3,3,0,0,0,1,0,1,0,0,0,0.185501,0.185501,4.326094,0
393,103,15,76,0,1,3,2,8,0,0,10,1,1,1,1,0,1,0.024145,0.024145,4.773223,0
394,64,15,19,17,1,1,3,0,0,0,0,1,1,1,1,0,0,0,0,4.548534,0
395,49,17,25,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0.916667,0.916667,4.364012,1
396,64,11,41,0,1,2,5,1,0,0,5,1,0,0,0,0,0,0.142857,0.142857,4.677669,0
397,52,24,16,0,1,2,2,0,0,0,0,1,1,0,1,0,1,0.225352,0.225352,4.234308,0
398,79,9,46,0,2,2,3,1,0,0,21,0,0,0,0,0,0,0,0,4.82938,1
399,21,8,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0.470588,0.470588,3.403989,0
400,46,12,23,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0.148936,0.148936,4.022789,0
401,78,16,50,0,1,2,2,4,0,0,0,1,1,1,1,0,1,0.157635,0.157635,4.317158,0
402,50,11,28,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4.12637,0
403,115,18,89,0,0,1,1,13,0,0,0,1,1,1,1,0,0,0.126126,0.126126,4.19905,0
404,93,17,68,0,0,4,1,6,0,0,6,1,0,0,0,0,1,0.298246,0.298246,4.446929,0
405,20,7,5,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.164706,0.164706,3.621928,0
406,34,11,15,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.666667,0.666667,3.855866,0
407,105,8,69,0,2,5,3,7,0,0,6,1,1,1,1,0,1,0.35,0.35,4.57022,0
408,85,18,52,7,0,4,2,1,0,0,20,0,0,0,0,0,0,0,0,4.968856,1
409,62,13,41,0,0,3,1,3,0,0,5,1,0,1,0,0,1,0.140625,0.140625,4.468084,0
410,38,23,7,0,0,1,2,0,0,0,3,1,0,1,0,0,1,0.933333,0.933333,4.050302,1
411,51,21,18,0,1,1,2,4,0,0,0,1,1,0,1,0,0,0.020833,0.020833,4.123529,0
412,37,14,10,0,1,2,2,0,0,0,4,1,0,1,0,0,0,0.726562,0.726562,4.195676,1
413,39,12,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0.166667,0.166667,4.060417,1
414,89,18,59,0,1,3,2,5,0,0,9,1,1,1,1,0,0,0.168421,0.168421,4.735643,0
415,51,12,27,0,1,2,2,2,0,0,0,1,1,1,1,0,1,0.113208,0.113208,4.177546,0
416,21,8,1,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0.096774,0.096774,3.748995,0
417,39,8,19,0,1,2,2,0,0,0,7,1,1,0,1,0,0,0.161905,0.161905,4.201693,0
418,34,21,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0.888889,0.888889,4.101881,1
419,57,11,15,18,1,1,3,0,0,0,10,1,0,0,0,0,1,0.051071,0.051071,4.55405,0
420,71,13,51,0,0,6,1,3,0,0,1,0,0,0,0,0,0,0,0,4.292993,1
421,69,12,10,35,1,1,3,0,0,0,2,0,0,0,0,0,1,0.021505,0.021505,4.466492,0
422,76,15,49,0,1,3,2,7,0,0,5,1,1,0,1,0,0,0.037801,0.037801,4.590715,0
423,77,17,53,0,0,4,2,2,0,0,5,0,1,0,1,0,0,0.034483,0.034483,4.472358,1
424,86,9,66,0,1,9,2,4,0,0,4,1,1,1,1,0,1,0.170732,0.170732,4.23663,0
425,49,14,24,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4.256969,1
426,119,14,92,0,1,5,2,0,0,0,0,1,0,1,0,0,0,0.031579,0.031579,4.540581,0
427,42,16,14,0,1,2,2,1,0,0,0,1,0,1,0,0,1,0.125,0.125,4.204834,0
428,28,10,10,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.018692,0.018692,3.708966,0
429,69,12,39,0,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,4.239931,0
430,72,11,1,0,3,0,4,3,0,0,7,1,0,0,0,0,0,0,0,4.570501,1
431,74,33,29,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0.185714,0.185714,3.93421,0
432,53,12,20,0,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,4.211306,1
433,60,29,1,0,1,0,2,5,0,0,7,1,0,0,0,0,1,0.181818,0.181818,4.425326,1
434,112,25,80,0,0,6,4,3,0,0,1,0,0,0,0,0,0,0,0,4.272397,1
435,66,16,38,0,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,4.31291,0
436,96,16,68,0,1,4,2,5,0,0,8,1,0,1,0,0,0,0.388235,0.388235,4.570649,0
437,85,15,59,0,1,4,2,7,0,0,10,0,1,0,1,0,0,0.304124,0.304124,4.560961,0
438,40,16,12,0,1,1,3,0,0,0,0,1,1,0,1,0,0,0.173077,0.173077,4.177567,0
439,48,28,13,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,4.276027,1
440,44,18,14,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,4.064339,0
441,156,13,131,0,1,6,2,10,0,0,11,1,0,0,0,0,1,0.197368,0.197368,4.594165,0
442,92,9,75,0,0,2,1,11,0,0,0,1,1,0,1,0,1,0.114943,0.114943,4.271816,0
443,39,12,16,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0.5,0.5,4.131055,0
444,42,22,8,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0.102564,0.102564,4.111974,0
445,72,9,51,0,1,3,3,2,0,0,0,1,0,0,0,0,0,0.254545,0.254545,4.206616,0
446,34,25,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.046512,0.046512,3.939829,1
447,120,11,94,7,0,5,2,0,0,0,40,0,0,0,0,0,0,0,0,4.83799,1
448,43,11,6,13,1,1,2,0,0,0,1,1,0,1,0,0,1,0.142857,0.142857,4.664523,0
449,45,13,24,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,3.949985,0
450,26,17,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.131148,0.131148,3.873141,0
451,91,13,66,0,1,2,2,9,0,0,5,1,0,1,0,0,1,0.19186,0.19186,4.51952,0
452,84,17,60,0,0,5,2,1,0,0,6,0,1,0,1,0,0,0.034483,0.034483,4.581947,1
453,37,15,14,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,4.121219,1
454,39,24,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.538462,0.538462,3.884654,0
455,50,8,24,0,1,1,2,2,0,0,0,1,1,0,1,0,0,0.530864,0.530864,4.084053,0
456,94,12,62,11,0,8,3,1,0,0,12,1,0,0,0,0,0,0,0,4.887808,1
457,38,15,11,0,1,1,2,1,0,0,0,1,1,1,1,0,1,0.189815,0.189815,4.122799,0
458,54,11,31,0,1,3,2,2,0,0,4,1,0,0,0,0,0,1,1,4.255004,0
459,93,28,53,0,1,3,3,3,0,0,0,1,1,0,1,0,1,0.243243,0.243243,4.216135,0
460,42,10,20,0,1,1,2,2,0,0,0,1,0,1,0,0,1,0.166667,0.166667,4.415661,0
461,39,23,9,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,4.272331,1
462,33,11,10,0,1,1,2,0,0,0,0,1,1,0,1,0,1,0.257143,0.257143,4.23364,0
463,40,14,19,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3.918454,1
464,28,12,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0.285714,0.285714,3.896292,1
465,48,20,17,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,4.160702,0
466,42,13,17,0,1,2,3,0,0,0,1,1,0,0,0,0,0,0.113546,0.113546,4.064355,0
467,28,16,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.985228,0
468,65,10,47,0,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,4.078052,0
469,29,13,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0.512195,0.512195,4.047299,0
470,46,10,15,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0.123108,0.123108,4.19705,0
471,64,18,34,0,1,2,3,2,0,0,0,1,1,1,1,0,1,0.11215,0.11215,4.102109,0
472,70,53,10,0,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,4.21836,1
473,183,14,157,0,1,5,2,0,0,0,45,1,0,0,0,0,0,0,0,5.481502,1
474,108,11,63,22,1,6,4,2,1,0,0,0,0,0,0,0,0,0,0,4.68022,1
475,45,14,19,0,1,3,3,1,0,0,0,1,0,0,0,0,0,0.120879,0.120879,4.218871,0
476,73,22,43,0,0,2,2,1,0,0,21,1,0,0,0,0,0,0.888889,0.888889,4.790087,1
477,214,15,30,157,1,4,3,0,0,0,100,0,0,0,0,0,0,0,0,4.788846,1
478,60,20,11,0,1,3,2,2,0,0,1,0,0,0,0,0,0,0,0,4.133927,1
479,38,11,8,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,4.17543,1
480,45,36,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,1,4.18532,1
481,52,14,12,0,1,1,3,0,0,0,8,0,0,0,0,0,0,0,0,4.50546,1
482,49,11,24,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0.488095,0.488095,4.091665,0
483,49,16,21,0,1,2,4,0,0,0,0,1,0,1,0,0,1,0.23913,0.23913,3.869286,0
484,49,28,14,0,0,1,3,1,0,0,8,0,0,0,0,0,0,0,0,4.476456,1
485,52,8,10,16,1,2,2,0,0,0,0,1,0,0,0,0,1,0.084459,0.084459,4.239398,0
486,62,15,35,0,1,1,2,4,0,0,0,1,1,0,1,0,1,0.04,0.04,4.052367,0
487,86,11,67,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.048,0.048,4.324504,0
488,114,13,69,0,2,8,3,1,0,0,10,1,0,0,0,0,0,0,0,4.417308,1
489,54,9,31,0,1,3,2,1,0,0,0,1,0,0,0,0,1,0.144,0.144,4.217967,0
490,75,15,48,0,1,3,2,5,0,0,2,1,0,0,0,0,0,0.596154,0.596154,4.381892,0
491,50,14,24,0,1,2,2,1,0,0,6,1,0,1,0,0,1,0.344086,0.344086,4.368367,0
492,49,11,10,0,1,1,3,1,0,0,0,1,0,0,0,0,0,1,1,4.231558,1
493,47,12,27,0,0,2,2,2,0,0,0,1,0,1,0,0,1,0.046729,0.046729,4.142578,0
494,87,13,62,0,1,6,2,4,0,0,8,1,1,1,1,0,1,0.147541,0.147541,4.593139,0
495,172,11,15,133,1,2,4,6,0,6,11,1,0,0,0,0,1,0.363636,0.363636,4.735448,0
496,43,13,18,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0.051948,0.051948,4.158141,0
497,53,15,30,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0.085502,0.085502,3.920118,0
498,66,12,46,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,3.834326,1
499,74,13,37,0,1,4,2,0,0,0,10,1,0,0,0,0,1,0.055556,0.055556,4.389707,0
500,37,15,15,0,0,2,1,0,0,0,7,0,0,1,0,0,0,0.015385,0.015385,4.185824,0
501,61,7,46,0,0,2,1,8,0,0,4,1,1,0,1,0,1,0.042484,0.042484,4.39779,0
502,34,15,12,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.973684,0.973684,4.197326,0
503,56,13,32,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.057743,0.057743,4.188691,0
504,107,18,17,63,0,1,2,1,1,0,28,1,0,0,0,0,1,0,0,4.707133,1
505,27,8,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4.004344,1
506,40,18,10,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0.125,0.125,4.006198,0
507,55,14,25,0,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,4.089043,1
508,27,14,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.76,0.76,4.032303,0
509,39,11,16,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,3.852728,0
510,188,15,67,97,0,5,2,2,1,0,28,1,0,0,0,0,0,0,0,5.385618,1
511,116,20,84,0,1,4,2,9,0,0,6,1,1,0,1,0,1,0.025157,0.025157,4.469593,0
512,48,13,28,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0.642857,0.642857,4.179047,1
513,24,11,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3.407268,1
514,36,8,20,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.238095,0.238095,4.148956,0
515,108,7,89,0,1,5,2,11,0,0,10,1,0,0,0,0,0,0.245098,0.245098,4.606785,0
516,36,11,13,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0.111111,0.111111,4.117861,0
517,34,17,5,0,1,1,2,0,0,0,0,1,0,1,0,0,1,0.222222,0.222222,4.197326,0
518,37,7,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,1,1,4.13177,1
519,38,5,1,0,2,0,3,2,0,0,0,1,0,0,0,0,0,0.956522,0.956522,3.990705,1
520,213,14,18,173,0,3,2,0,0,0,80,0,0,0,0,0,1,0,0,4.820709,1
521,39,14,18,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.225806,0.225806,3.938496,0
522,22,13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.263636,0.263636,3.754442,0
523,45,17,10,0,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,4.183101,1
524,60,20,29,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4.333497,0
525,24,11,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0.20155,0.20155,3.855389,0
526,28,16,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4.039149,1
527,43,11,6,13,1,1,2,0,0,0,2,1,0,1,0,0,1,0.142857,0.142857,4.5715,0
528,36,11,13,0,1,1,2,1,0,0,0,1,1,1,1,0,1,0.067308,0.067308,4.009524,0
529,32,20,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3.97641,1
530,67,13,43,0,1,3,3,3,0,0,0,0,0,1,0,0,0,0.005882,0.005882,4.349526,0
531,41,13,16,0,1,1,2,1,0,0,0,1,1,0,1,0,1,0.125,0.125,3.985873,0
532,42,9,21,0,1,2,2,1,0,0,0,1,0,0,0,0,1,0.544444,0.544444,4.076027,0
533,62,16,28,0,1,1,2,3,0,0,4,1,0,0,0,0,0,0.833333,0.833333,4.411475,0
534,37,24,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0.888889,0.888889,3.959057,1
535,46,35,3,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0.076923,0.076923,4.224118,1
536,54,11,31,0,1,3,2,2,0,0,0,1,0,0,0,0,1,0.039216,0.039216,3.965936,0
537,50,13,26,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.173554,0.173554,4.216175,0
538,70,7,51,0,1,3,2,5,0,0,5,1,1,0,1,0,0,0.083333,0.083333,4.470524,0
539,89,13,65,0,1,3,2,6,0,0,0,1,1,1,1,0,0,0.165517,0.165517,4.227122,0
540,24,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.201754,0.201754,3.740602,0
541,64,21,35,0,0,5,2,1,0,0,0,1,0,0,0,0,1,1,1,4.201413,1
542,33,18,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3.983196,0
543,38,29,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.081522,0.081522,4.050982,0
